word,type,count,language
설릉사,Noun,3,kr
한창,Noun,3,kr
방도,Noun,3,kr
우정은,Noun,3,kr
살림,Noun,3,kr
복,Noun,3,kr
총알,Noun,3,kr
방울방울,Noun,3,kr
오매불망,Noun,3,kr
어릿광대,Noun,3,kr
길옆,Noun,3,kr
탈진,Noun,3,kr
개구쟁이,Noun,3,kr
장단,Noun,3,kr
일몰,Noun,3,kr
답답,Noun,3,kr
제한,Noun,3,kr
강교,Noun,3,kr
고락,Noun,3,kr
속눈썹,Noun,3,kr
실버들,Noun,3,kr
어히,Noun,3,kr
이루리,Noun,3,kr
영일만,Noun,3,kr
진달래꽃,Noun,3,kr
실비,Noun,3,kr
차서,Noun,3,kr
님그리,Noun,3,kr
길위,Noun,3,kr
노니,Noun,3,kr
노랑,Noun,3,kr
콩,Noun,3,kr
임도,Noun,3,kr
곤지,Noun,3,kr
세상만사,Noun,3,kr
귓전,Noun,3,kr
순결,Noun,3,kr
목로,Noun,3,kr
그네,Noun,3,kr
연말,Noun,3,kr
애도,Noun,3,kr
한평생,Noun,3,kr
음속,Noun,3,kr
나머지,Noun,3,kr
버들,Noun,3,kr
야화,Noun,3,kr
영활,Noun,3,kr
대동강,Noun,3,kr
혼쭐,Noun,3,kr
연어,Noun,3,kr
나너,Noun,3,kr
음으로,Noun,3,kr
인도,Noun,3,kr
복사,Noun,3,kr
교만,Noun,3,kr
섣달,Noun,3,kr
허수아비,Noun,3,kr
익,Noun,3,kr
애드벨룬,Noun,3,kr
거린,Noun,3,kr
주시,Noun,3,kr
흐트러져,Noun,3,kr
하늘높이,Noun,3,kr
비개,Noun,3,kr
런던,Noun,3,kr
기후,Noun,3,kr
스처가,Noun,3,kr
건곤,Noun,3,kr
감리,Noun,3,kr
홍백,Noun,3,kr
발전,Noun,3,kr
평등,Noun,3,kr
무궁,Noun,3,kr
조상,Noun,3,kr
자손,Noun,3,kr
만대,Noun,3,kr
볕,Noun,3,kr
냉장고,Noun,3,kr
코고,Noun,3,kr
샛,Noun,3,kr
먼눈,Noun,3,kr
조약돌,Noun,3,kr
남고,Noun,3,kr
천상,Noun,3,kr
홀씨,Noun,3,kr
미고,Noun,3,kr
기면,Noun,3,kr
오소,Noun,3,kr
송,Noun,3,kr
물살,Noun,3,kr
무도,Noun,3,kr
로우,Noun,3,kr
킬리만자로,Noun,3,kr
야망,Noun,3,kr
꽃씨,Noun,3,kr
옆집,Noun,3,kr
울타리,Noun,3,kr
어린이,Noun,3,kr
연지,Noun,3,kr
헤면,Noun,3,kr
찬물,Noun,3,kr
높새바람,Noun,3,kr
하늬바람,Noun,3,kr
돌개바람,Noun,3,kr
회오리바람,Noun,3,kr
네온싸인,Noun,3,kr
세차,Noun,3,kr
알갱이,Noun,3,kr
백마,Noun,3,kr
두둥실,Noun,3,kr
유랑,Noun,3,kr
나날이,Noun,3,kr
주파수,Noun,3,kr
텔레비전,Noun,3,kr
신사동,Noun,3,kr
간단,Noun,3,kr
늦가을,Noun,3,kr
먼발치,Noun,3,kr
나뭇가지,Noun,3,kr
수학,Noun,3,kr
코뿔손,Noun,3,kr
역,Noun,3,kr
망울,Noun,3,kr
아시,Noun,3,kr
화산,Noun,3,kr
신혼부부,Noun,3,kr
뜨거웁,Noun,3,kr
불시,Noun,3,kr
살살,Noun,3,kr
껌,Noun,3,kr
담장,Noun,3,kr
바닷,Noun,3,kr
책장,Noun,3,kr
도화지,Noun,3,kr
홀어머니,Noun,3,kr
웁,Noun,3,kr
인디안,Noun,3,kr
존대말,Noun,3,kr
주책,Noun,3,kr
대동,Noun,3,kr
녹슨,Noun,3,kr
해방,Noun,3,kr
차창,Noun,3,kr
하이힐,Noun,3,kr
재즈,Noun,3,kr
친후,Noun,3,kr
글피,Noun,3,kr
효과,Noun,3,kr
엉금엉금,Noun,3,kr
토닥토닥,Noun,3,kr
종시,Noun,3,kr
스타킹,Noun,3,kr
분전,Noun,3,kr
호선,Noun,3,kr
아치,Noun,3,kr
목욕탕,Noun,3,kr
정기,Noun,3,kr
프림,Noun,3,kr
정류장,Noun,3,kr
보상,Noun,3,kr
한겨울,Noun,3,kr
머플러,Noun,3,kr
공해,Noun,3,kr
어쨌거,Noun,3,kr
의무감,Noun,3,kr
후의,Noun,3,kr
노후,Noun,3,kr
연금,Noun,3,kr
사회보장,Noun,3,kr
통곡,Noun,3,kr
알몸,Noun,3,kr
광화문,Noun,3,kr
화난,Noun,3,kr
차례차례,Noun,3,kr
수화,Noun,3,kr
전분,Noun,3,kr
헌신,Noun,3,kr
남성,Noun,3,kr
여지,Noun,3,kr
레파,Noun,3,kr
토리,Noun,3,kr
가보,Noun,3,kr
영문,Noun,3,kr
상사,Noun,3,kr
알때,Noun,3,kr
활주로,Noun,3,kr
워예,Noun,3,kr
확신,Noun,3,kr
절반,Noun,3,kr
챗,Noun,3,kr
정심,Noun,3,kr
사고방식,Noun,3,kr
성큼성큼,Noun,3,kr
대안,Noun,3,kr
금보,Noun,3,kr
핑곌,Noun,3,kr
무딘,Noun,3,kr
털털,Noun,3,kr
팔고,Noun,3,kr
설득,Noun,3,kr
도울,Noun,3,kr
민족,Noun,3,kr
처지,Noun,3,kr
충격,Noun,3,kr
오만,Noun,3,kr
수업,Noun,3,kr
드림,Noun,3,kr
부부,Noun,3,kr
구박,Noun,3,kr
핸섬,Noun,3,kr
자리야,Noun,3,kr
스카이,Noun,3,kr
난날,Noun,3,kr
자나깨나,Noun,3,kr
서약,Noun,3,kr
천일이,Noun,3,kr
새장,Noun,3,kr
변덕,Noun,3,kr
사표,Noun,3,kr
공감,Noun,3,kr
독약,Noun,3,kr
인격,Noun,3,kr
품위,Noun,3,kr
지식,Noun,3,kr
돛단배,Noun,3,kr
룬,Noun,3,kr
둘곳,Noun,3,kr
짊어지,Noun,3,kr
패션,Noun,3,kr
후론,Noun,3,kr
굴레,Noun,3,kr
비비고,Noun,3,kr
어쩌겠,Noun,3,kr
무한대,Noun,3,kr
소외,Noun,3,kr
불지,Noun,3,kr
분한,Noun,3,kr
경우,Noun,3,kr
친철함,Noun,3,kr
우선,Noun,3,kr
반대말,Noun,3,kr
드나,Noun,3,kr
아우성,Noun,3,kr
선명,Noun,3,kr
명화,Noun,3,kr
풋내,Noun,3,kr
늦,Noun,3,kr
가슴앓이,Noun,3,kr
때완,Noun,3,kr
드니,Noun,3,kr
살찐,Noun,3,kr
엮,Noun,3,kr
의견,Noun,3,kr
대수,Noun,3,kr
이성은,Noun,3,kr
바바바,Noun,3,kr
트위스트킹,Noun,3,kr
햇,Noun,3,kr
일요일,Noun,3,kr
반바지,Noun,3,kr
난생,Noun,3,kr
흥미,Noun,3,kr
후횔하,Noun,3,kr
비관,Noun,3,kr
택했,Noun,3,kr
주눅,Noun,3,kr
그녈두,Noun,3,kr
맨몸,Noun,3,kr
어부,Noun,3,kr
뚜껑,Noun,3,kr
야자수,Noun,3,kr
훈련소,Noun,3,kr
잔비,Noun,3,kr
원인,Noun,3,kr
섣불리,Noun,3,kr
책가방,Noun,3,kr
액자,Noun,3,kr
사전,Noun,3,kr
그루,Noun,3,kr
참깨,Noun,3,kr
재능,Noun,3,kr
술취해,Noun,3,kr
발바닥,Noun,3,kr
필연,Noun,3,kr
순수,Noun,3,kr
꼬,Noun,3,kr
다그,Noun,3,kr
수정,Noun,3,kr
번인,Noun,3,kr
리치,Noun,3,kr
폐허,Noun,3,kr
실행,Noun,3,kr
졸졸,Noun,3,kr
랩퍼,Noun,3,kr
귀신,Noun,3,kr
전과,Noun,3,kr
랬,Noun,3,kr
필름,Noun,3,kr
접,Noun,3,kr
투지,Noun,3,kr
부비,Noun,3,kr
조만간,Noun,3,kr
자장면,Noun,3,kr
고사,Noun,3,kr
명의,Noun,3,kr
목구멍,Noun,3,kr
고아,Noun,3,kr
오거,Noun,3,kr
타임,Noun,3,kr
아웃,Noun,3,kr
돋힌,Noun,3,kr
황토,Noun,3,kr
조종,Noun,3,kr
문화,Noun,3,kr
대의,Noun,3,kr
힐,Noun,3,kr
츄리,Noun,3,kr
참을성,Noun,3,kr
양귀비,Noun,3,kr
속인,Noun,3,kr
추스려,Noun,3,kr
대보면,Noun,3,kr
꽝,Noun,3,kr
화제,Noun,3,kr
안전,Noun,3,kr
거듭,Noun,3,kr
수단,Noun,3,kr
수퍼,Noun,3,kr
세대,Noun,3,kr
승자,Noun,3,kr
직전,Noun,3,kr
가시나무,Noun,3,kr
몸서리,Noun,3,kr
웃는걸,Noun,3,kr
보장,Noun,3,kr
허튼,Noun,3,kr
마음인걸,Noun,3,kr
와락,Noun,3,kr
정착,Noun,3,kr
성질,Noun,3,kr
청승,Noun,3,kr
왕따,Noun,3,kr
궁,Noun,3,kr
황폐,Noun,3,kr
유란,Noun,3,kr
소냐,Noun,3,kr
마릴린먼로,Noun,3,kr
링딩동,Noun,3,kr
지위,Noun,3,kr
피로,Noun,3,kr
음식,Noun,3,kr
대일,Noun,3,kr
어요,Noun,3,kr
자책,Noun,3,kr
보름,Noun,3,kr
시기,Noun,3,kr
렐레,Noun,3,kr
갈증,Noun,3,kr
티비,Noun,3,kr
청소,Noun,3,kr
전라도,Noun,3,kr
프로,Noun,3,kr
멈칫,Noun,3,kr
위협,Noun,3,kr
그물,Noun,3,kr
물고기,Noun,3,kr
합체,Noun,3,kr
제도,Noun,3,kr
킬러,Noun,3,kr
진행,Noun,3,kr
옷장,Noun,3,kr
컷,Noun,3,kr
더라도,Noun,3,kr
남자라면,Noun,3,kr
개월,Noun,3,kr
준걸,Noun,3,kr
했겄,Noun,3,kr
하늘색,Noun,3,kr
일정,Noun,3,kr
깨나,Noun,3,kr
결혼식,Noun,3,kr
일만이,Noun,3,kr
내란,Noun,3,kr
궤도,Noun,3,kr
배경,Noun,3,kr
모니터,Noun,3,kr
너른,Noun,3,kr
자도,Noun,3,kr
요리,Noun,3,kr
부드러움,Noun,3,kr
알집,Noun,3,kr
박수갈채,Noun,3,kr
별수,Noun,3,kr
래지,Noun,3,kr
번홀,Noun,3,kr
유달산,Noun,3,kr
휴대폰,Noun,3,kr
바램일,Noun,3,kr
매니저,Noun,3,kr
초심,Noun,3,kr
홀딱,Noun,3,kr
막막,Noun,3,kr
비애,Noun,3,kr
방문,Noun,3,kr
늦봄,Noun,3,kr
조,Noun,3,kr
필수,Noun,3,kr
무감각,Noun,3,kr
희생,Noun,3,kr
결과,Noun,3,kr
분신,Noun,3,kr
한국인,Noun,3,kr
간첩,Noun,3,kr
말일,Noun,3,kr
몸치,Noun,3,kr
한국,Noun,3,kr
대박,Noun,3,kr
상철,Noun,3,kr
은종이,Noun,3,kr
경기,Noun,3,kr
무수,Noun,3,kr
흐트러지,Noun,3,kr
파편,Noun,3,kr
몸집,Noun,3,kr
푼,Noun,3,kr
타자,Noun,3,kr
날때,Noun,3,kr
패싸움,Noun,3,kr
도달,Noun,3,kr
태초,Noun,3,kr
휙,Noun,3,kr
리드,Noun,3,kr
턱끝,Noun,3,kr
지지마,Noun,3,kr
단숨,Noun,3,kr
볼라,Noun,3,kr
공격,Noun,3,kr
게이트,Noun,3,kr
취급,Noun,3,kr
그른,Noun,3,kr
현찰,Noun,3,kr
소릴까,Noun,3,kr
티슈,Noun,3,kr
이윽고,Noun,3,kr
입안,Noun,3,kr
공짜,Noun,3,kr
뜨루룹릅뚜,Noun,3,kr
동훈,Noun,3,kr
꼬맹이,Noun,3,kr
감전,Noun,3,kr
서인,Noun,3,kr
고치,Noun,3,kr
여태껏,Noun,3,kr
밀지,Noun,3,kr
대충,Noun,3,kr
족쇄,Noun,3,kr
슈퍼스타,Noun,3,kr
스,Noun,3,kr
덜덜,Noun,3,kr
저건,Noun,3,kr
대세,Noun,3,kr
입맛,Noun,3,kr
실례,Noun,3,kr
꿈쩍,Noun,3,kr
수식어,Noun,3,kr
약간,Noun,3,kr
자네,Noun,3,kr
일색,Noun,3,kr
뚝뚝,Noun,3,kr
짊,Noun,3,kr
쳇바퀴,Noun,3,kr
여러가지,Noun,3,kr
뻣쳐,Noun,3,kr
정글,Noun,3,kr
아침밥,Noun,3,kr
철학,Noun,3,kr
내리막,Noun,3,kr
완료,Noun,3,kr
집도,Noun,3,kr
티나,Noun,3,kr
식이,Noun,3,kr
뒤끝,Noun,3,kr
달인,Noun,3,kr
요술,Noun,3,kr
고정,Noun,3,kr
죽겠네,Noun,3,kr
시공,Noun,3,kr
물건,Noun,3,kr
샴페인,Noun,3,kr
부리고,Noun,3,kr
유행가,Noun,3,kr
노랫말,Noun,3,kr
수라도,Noun,3,kr
물방울,Noun,3,kr
붕붕,Noun,3,kr
목록,Noun,3,kr
싸구려,Noun,3,kr
마력,Noun,3,kr
하래,Noun,3,kr
불면증,Noun,3,kr
괴괴괴,Noun,3,kr
헤픈,Noun,3,kr
윙윙윙,Noun,3,kr
허상,Noun,3,kr
적응,Noun,3,kr
기일,Noun,3,kr
가능,Noun,3,kr
쿨,Noun,3,kr
초과,Noun,3,kr
반항,Noun,3,kr
홍차,Noun,3,kr
냉커피,Noun,3,kr
징징,Noun,3,kr
윙윙,Noun,3,kr
의사,Noun,3,kr
상실,Noun,3,kr
선글래스,Noun,3,kr
가십,Noun,3,kr
쫌,Noun,3,kr
정복,Noun,3,kr
킹카,Noun,3,kr
삐거덕,Noun,3,kr
순위,Noun,3,kr
성적,Noun,3,kr
녹녹녹,Noun,3,kr
시비,Noun,3,kr
페달,Noun,3,kr
거실,Noun,3,kr
그릇,Noun,3,kr
뭐길,Noun,3,kr
곗,Noun,3,kr
스캔들,Noun,3,kr
스킨십,Noun,3,kr
증거,Noun,3,kr
저장,Noun,3,kr
크레딧,Noun,3,kr
배터리,Noun,3,kr
엄,Noun,3,kr
알바,Noun,3,kr
종신형,Noun,3,kr
혼좀,Noun,3,kr
랍,Noun,3,kr
닥치고,Noun,3,kr
맥박,Noun,3,kr
반도,Noun,3,kr
쇄골,Noun,3,kr
윽박,Noun,3,kr
점잔,Noun,3,kr
대감,Noun,3,kr
유명,Noun,3,kr
야수,Noun,3,kr
강동,Noun,3,kr
숙취,Noun,3,kr
한탄,Noun,3,kr
도레미,Noun,3,kr
안지,Noun,3,kr
후끈,Noun,3,kr
다이어트,Noun,3,kr
청순,Noun,3,kr
쌩얼,Noun,3,kr
최악,Noun,3,kr
방아쇠,Noun,3,kr
구분,Noun,3,kr
용이,Noun,3,kr
롤리,Noun,3,kr
장의,Noun,3,kr
불장난,Noun,3,kr
던데,Noun,3,kr
뿔,Noun,3,kr
비행운,Noun,3,kr
걘,Noun,3,kr
집중,Noun,3,kr
썸,Noun,3,kr
알람,Noun,3,kr
카메라,Noun,3,kr
흥이,Noun,3,kr
정글짐,Noun,3,kr
티끌,Noun,3,kr
눈눈눈,Noun,3,kr
터터,Noun,3,kr
럽럽럽,Noun,3,kr
뿜,Noun,3,kr
뿜뿜뿜,Noun,3,kr
악역,Noun,3,kr
멜로드라마,Noun,3,kr
편의,Noun,3,kr
쉽겐,Noun,3,kr
일어나지,Noun,3,kr
사계,Noun,3,kr
찍,Noun,3,kr
의도,Noun,3,kr
실제,Noun,3,kr
배일,Noun,3,kr
직진,Noun,3,kr
소울메이트,Noun,3,kr
구찌,Noun,3,kr
휠라,Noun,3,kr
슈프림,Noun,3,kr
오사카,Noun,3,kr
불리,Noun,3,kr
플러스,Noun,3,kr
길마,Noun,3,kr
숨통,Noun,3,kr
세지,Noun,3,kr
라인,Noun,3,kr
불도저,Noun,3,kr
빔,Noun,3,kr
갱신,Noun,3,kr
꽁초,Noun,3,kr
주정,Noun,3,kr
스윽,Noun,3,kr
뮤비,Noun,3,kr
탈주,Noun,3,kr
흥얼,Noun,3,kr
거렸,Noun,3,kr
셰익스피어,Noun,3,kr
이카루스,Noun,3,kr
트로피,Noun,3,kr
여봐라,Noun,3,kr
국회,Noun,3,kr
연일,Noun,3,kr
부쩍,Noun,3,kr
미끼,Noun,3,kr
각,Noun,3,kr
때찌,Noun,3,kr
여의도,Noun,3,kr
실화,Noun,3,kr
민수,Noun,3,kr
동갑,Noun,3,kr
바닷물,Noun,3,kr
블루투스,Noun,3,kr
예약,Noun,3,kr
상위,Noun,3,kr
옜다,Noun,3,kr
팔월,Noun,3,kr
꿀리,Noun,3,kr
서면역,Noun,3,kr
거랬던,Noun,3,kr
골칫거리,Noun,3,kr
리더,Noun,3,kr
봄꽃,Noun,3,kr
역할,Noun,3,kr
단내,Noun,3,kr
독배,Noun,3,kr
행인,Noun,3,kr
함박,Noun,3,kr
직접,Noun,3,kr
똥,Noun,3,kr
확대,Noun,3,kr
폭포,Noun,3,kr
겨눠,Noun,3,kr
임금,Noun,3,kr
알고리즘,Noun,3,kr
데자뷰,Noun,3,kr
갤럭시,Noun,3,kr
장르,Noun,3,kr
카카,Noun,3,kr
알러지,Noun,3,kr
빠꾸,Noun,3,kr
쌍쌍이,Noun,3,kr
월남,Noun,3,kr
남풍,Noun,3,kr
조개잡이,Noun,3,kr
공처,Noun,3,kr
화진포,Noun,3,kr
무정,Noun,3,kr
낭군,Noun,3,kr
영산강,Noun,3,kr
장충단,Noun,3,kr
여덟시,Noun,3,kr
통근,Noun,3,kr
훈련,Noun,3,kr
꾀꼴,Noun,3,kr
호박꽃,Noun,3,kr
장및빛,Noun,3,kr
아네모네,Noun,3,kr
논밭,Noun,3,kr
만수,Noun,3,kr
봉,Noun,3,kr
여니,Noun,3,kr
우수수,Noun,3,kr
람디,Noun,3,kr
삼거리,Noun,3,kr
소양강,Noun,3,kr
두견새,Noun,3,kr
가지마오,Noun,3,kr
남인,Noun,3,kr
조개,Noun,3,kr
이태백,Noun,3,kr
달맞이,Noun,3,kr
물위,Noun,3,kr
찻길,Noun,3,kr
따님,Noun,3,kr
사위,Noun,3,kr
꼽,Noun,3,kr
동무,Noun,3,kr
어사,Noun,3,kr
품품품,Noun,3,kr
뚜뚜루뚜뚜루,Noun,3,kr
흠마흠마예,Noun,3,kr
개울,Noun,3,kr
꽃빛,Noun,3,kr
끙끙,Noun,3,kr
스카프,Noun,3,kr
식,Suffix,3,kr
분들,Suffix,3,kr
꾼,Suffix,3,kr
분,Suffix,3,kr
먹이다,Verb,3,kr
나무라다,Verb,3,kr
모여들다,Verb,3,kr
서러워지다,Verb,3,kr
너울대다,Verb,3,kr
굶다,Verb,3,kr
굴러가다,Verb,3,kr
차려입다,Verb,3,kr
뛰어놀다,Verb,3,kr
솟구치다,Verb,3,kr
할기다,Verb,3,kr
갈리다,Verb,3,kr
알리다,Verb,3,kr
식히다,Verb,3,kr
들르다,Verb,3,kr
가만두다,Verb,3,kr
질린다,Verb,3,kr
비틀리다,Verb,3,kr
쫓아가다,Verb,3,kr
대보다,Verb,3,kr
헝클다,Verb,3,kr
뒤척거리다,Verb,3,kr
짧아지다,Verb,3,kr
쩔쩔매다,Verb,3,kr
따라잡다,Verb,3,kr
겨루다,Verb,3,kr
아로새기다,Verb,3,kr
잘리다,Verb,3,kr
이글거리다,Verb,3,kr
튀기다,Verb,3,kr
내놓다,Verb,3,kr
틀어놓다,Verb,3,kr
터뜨리다,Verb,3,kr
다루다,Verb,3,kr
얼리다,Verb,3,kr
드러내다,Verb,3,kr
썰다,Verb,3,kr
먹히다,Verb,3,kr
파래지다,Verb,3,kr
움키다,Verb,3,kr
짜이다,Verb,3,kr
요동치다,Verb,3,kr
건내다,Verb,3,kr
걷어차다,Verb,3,kr
몰리다,Verb,3,kr
때우다,Verb,3,kr
푸다,Verb,3,kr
수군대다,Verb,3,kr
거슬리다,Verb,3,kr
사나워지다,Verb,3,kr
붐비다,Verb,3,kr
여유롭다,Verb,3,kr
낡아지다,Verb,3,kr
엇,VerbPrefix,3,kr
수북하다,Adjective,2,kr
슬기롭다,Adjective,2,kr
온화하다,Adjective,2,kr
너절하다,Adjective,2,kr
철저하다,Adjective,2,kr
신선하다,Adjective,2,kr
남모르다,Adjective,2,kr
안일하다,Adjective,2,kr
거창하다,Adjective,2,kr
난처하다,Adjective,2,kr
순전하다,Adjective,2,kr
원치않다,Adjective,2,kr
체념하다,Adjective,2,kr
싫증나다,Adjective,2,kr
흥분하다,Adjective,2,kr
처절하다,Adjective,2,kr
독특하다,Adjective,2,kr
지저분하다,Adjective,2,kr
짖궂다,Adjective,2,kr
대담하다,Adjective,2,kr
뻣뻣하다,Adjective,2,kr
딱딱하다,Adjective,2,kr
크나크다,Adjective,2,kr
고상하다,Adjective,2,kr
환장하다,Adjective,2,kr
칙칙하다,Adjective,2,kr
부옇다,Adjective,2,kr
치사하다,Adjective,2,kr
뿌듯하다,Adjective,2,kr
어른스럽다,Adjective,2,kr
드물다,Adjective,2,kr
반듯하다,Adjective,2,kr
신중하다,Adjective,2,kr
소홀하다,Adjective,2,kr
서먹하다,Adjective,2,kr
비정하다,Adjective,2,kr
섬세하다,Adjective,2,kr
청순하다,Adjective,2,kr
열광하다,Adjective,2,kr
느닷없다,Adjective,2,kr
단순하다,Adjective,2,kr
어이없다,Adjective,2,kr
아담하다,Adjective,2,kr
관대하다,Adjective,2,kr
성급하다,Adjective,2,kr
억세다,Adjective,2,kr
맵다,Adjective,2,kr
요란하다,Adjective,2,kr
어질어질하다,Adjective,2,kr
단정하다,Adjective,2,kr
유효하다,Adjective,2,kr
후끈하다,Adjective,2,kr
까다롭다,Adjective,2,kr
꼼꼼하다,Adjective,2,kr
미끈하다,Adjective,2,kr
설치다,Adjective,2,kr
유연하다,Adjective,2,kr
당돌하다,Adjective,2,kr
아슬하다,Adjective,2,kr
그럴듯하다,Adjective,2,kr
하나같다,Adjective,2,kr
소소하다,Adjective,2,kr
기묘하다,Adjective,2,kr
불리하다,Adjective,2,kr
소박하다,Adjective,2,kr
무리다,Adjective,2,kr
가뿐하다,Adjective,2,kr
적적하다,Adjective,2,kr
미지근하다,Adjective,2,kr
엔간하다,Adjective,2,kr
찌질하다,Adjective,2,kr
어눌하다,Adjective,2,kr
알맞다,Adjective,2,kr
앙증맞다,Adjective,2,kr
아슬아슬하다,Adjective,2,kr
벅차오르다,Adjective,2,kr
짭짤하다,Adjective,2,kr
정중하다,Adjective,2,kr
꼿꼿하다,Adjective,2,kr
적막하다,Adjective,2,kr
어수룩하다,Adjective,2,kr
아릿하다,Adjective,2,kr
아니꼽다,Adjective,2,kr
고소하다,Adjective,2,kr
교묘하다,Adjective,2,kr
안전하다,Adjective,2,kr
다급하다,Adjective,2,kr
의젓하다,Adjective,2,kr
틀림없이,Adverb,2,kr
갈래갈래,Adverb,2,kr
부시시,Adverb,2,kr
공연히,Adverb,2,kr
도란도란,Adverb,2,kr
서리서리,Adverb,2,kr
오호호,Adverb,2,kr
거진,Adverb,2,kr
덜컹,Adverb,2,kr
다정스레,Adverb,2,kr
속히,Adverb,2,kr
또는,Adverb,2,kr
꽉꽉,Adverb,2,kr
아무튼,Adverb,2,kr
이래저래,Adverb,2,kr
서로서로,Adverb,2,kr
한가로이,Adverb,2,kr
버젓이,Adverb,2,kr
우렁우렁,Adverb,2,kr
수리수리,Adverb,2,kr
이거지,Adverb,2,kr
말짱,Adverb,2,kr
사라락,Adverb,2,kr
빙글,Adverb,2,kr
꽁,Adverb,2,kr
의외로,Adverb,2,kr
풍,Adverb,2,kr
이글이글,Adverb,2,kr
쓸데없이,Adverb,2,kr
간질간질,Adverb,2,kr
슬며시,Adverb,2,kr
찰랑찰랑,Adverb,2,kr
방긋방긋,Adverb,2,kr
힐끔힐끔,Adverb,2,kr
찌릿찌릿,Adverb,2,kr
콕콕,Adverb,2,kr
나지막이,Adverb,2,kr
앵,Adverb,2,kr
바글바글,Adverb,2,kr
대놓고,Adverb,2,kr
팡,Adverb,2,kr
이어서,Adverb,2,kr
우야,Adverb,2,kr
냠냠,Adverb,2,kr
그중,Adverb,2,kr
까닥,Adverb,2,kr
그해,Adverb,2,kr
푸푸,Adverb,2,kr
우적,Adverb,2,kr
출렁,Adverb,2,kr
한가득,Adverb,2,kr
어지러이,Adverb,2,kr
휘청,Adverb,2,kr
비스듬히,Adverb,2,kr
오래간만,Adverb,2,kr
찰칵찰칵,Adverb,2,kr
하다못해,Adverb,2,kr
엄청,Adverb,2,kr
할까말까,Adverb,2,kr
Chiquilla,Eng,2,en
mia,Eng,2,en
Somos,Eng,2,en
como,Eng,2,en
temporal,Eng,2,en
arrastra,Eng,2,en
todo,Eng,2,en
importa,Eng,2,en
donde,Eng,2,en
Nuestro,Eng,2,en
un,Eng,2,en
barco,Eng,2,en
en,Eng,2,en
alta,Eng,2,en
mar,Eng,2,en
Navega,Eng,2,en
libre,Eng,2,en
Sin,Eng,2,en
temor,Eng,2,en
naufragar,Eng,2,en
eres,Eng,2,en
mansion,Eng,2,en
havnt,Eng,2,en
paper,Eng,2,en
dollars,Eng,2,en
crinkle,Eng,2,en
fortune,Eng,2,en
weave,Eng,2,en
beam,Eng,2,en
necklaces,Eng,2,en
crust,Eng,2,en
bread,Eng,2,en
AN,Eng,2,en
OLD,Eng,2,en
MAN,Eng,2,en
SITTING,Eng,2,en
BENCH,Eng,2,en
CRYING,Eng,2,en
DYING,Eng,2,en
CIGARETTE,Eng,2,en
BURNED,Eng,2,en
HIS,Eng,2,en
REMEMBER,Eng,2,en
FAMILY,Eng,2,en
NOT,Eng,2,en
EVEN,Eng,2,en
WIFE,Eng,2,en
CHILD,Eng,2,en
CONFUSED,Eng,2,en
WISH,Eng,2,en
ONLY,Eng,2,en
DREAM,Eng,2,en
HEAR,Eng,2,en
NATURE,Eng,2,en
FEAR,Eng,2,en
felt,Eng,2,en
WHY,Eng,2,en
httpgasazipcom,Eng,2,en
LYRIC,Eng,2,en
dictate,Eng,2,en
poirot,Eng,2,en
Pizza,Eng,2,en
Topping,Eng,2,en
TREEE,Eng,2,en
Monet,Eng,2,en
somehow,Eng,2,en
solution,Eng,2,en
MMM,Eng,2,en
Devotion,Eng,2,en
Eternity,Eng,2,en
belive,Eng,2,en
rep,Eng,2,en
reach,Eng,2,en
closer,Eng,2,en
amore,Eng,2,en
repect,Eng,2,en
bustin,Eng,2,en
expect,Eng,2,en
painpain,Eng,2,en
gaingain,Eng,2,en
everythingthing,Eng,2,en
drain,Eng,2,en
ninetyseven,Eng,2,en
wikified,Eng,2,en
dafied,Eng,2,en
corrupt,Eng,2,en
chekin,Eng,2,en
underground,Eng,2,en
clamin,Eng,2,en
skills,Eng,2,en
Keepin,Eng,2,en
kinda,Eng,2,en
wannada,Eng,2,en
belieav,Eng,2,en
niggitty,Eng,2,en
craziest,Eng,2,en
lyriacal,Eng,2,en
Sunsetbar,Eng,2,en
Gasoline,Eng,2,en
riggidy,Eng,2,en
wiggidy,Eng,2,en
rumping,Eng,2,en
butt,Eng,2,en
upto,Eng,2,en
WA,Eng,2,en
fellas,Eng,2,en
mcs,Eng,2,en
boout,Eng,2,en
kuh,Eng,2,en
cup,Eng,2,en
sooth,Eng,2,en
yamy,Eng,2,en
truely,Eng,2,en
invitaion,Eng,2,en
Flying,Eng,2,en
reminisce,Eng,2,en
sleepless,Eng,2,en
final,Eng,2,en
jill,Eng,2,en
dap,Eng,2,en
Bout,Eng,2,en
Area,Eng,2,en
Longer,Eng,2,en
Bond,Eng,2,en
Focus,Eng,2,en
Sworn,Eng,2,en
Wicked,Eng,2,en
Ways,Eng,2,en
Different,Eng,2,en
Phase,Eng,2,en
Wheen,Eng,2,en
Seein,Eng,2,en
Seat,Eng,2,en
Possibilty,Eng,2,en
Lead,Eng,2,en
Keen,Eng,2,en
Goin,Eng,2,en
Morn,Eng,2,en
Concept,Eng,2,en
Above,Eng,2,en
Puppet,Eng,2,en
Sock,Eng,2,en
Toi,Eng,2,en
complique,Eng,2,en
Mais,Eng,2,en
il,Eng,2,en
est,Eng,2,en
fou,Eng,2,en
detre,Eng,2,en
Trop,Eng,2,en
raisonnable,Eng,2,en
